yr,u,y,fs
0.0,0.0,0.0,10.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
4.0,4.52,0.0,
4.0,1.896931999999999,1.476,
4.0,0.21214556919999905,2.6929999999999996,
4.0,0.9893590940125191,2.0725,
4.0,1.3136897880600764,1.701,
4.0,1.2752003921044388,1.5979999999999999,
4.0,1.1980623917675866,1.5495,
4.0,1.1560510437341145,1.4954999999999998,
4.0,1.1491499784121137,1.427,
4.0,1.090744850037436,1.4124999999999999,
4.0,1.101550255560947,1.3539999999999999,
4.0,1.1486924821292916,1.266,
4.0,0.9976407593638115,1.349,
4.0,1.110547810315058,1.2315,
4.0,1.0466836873293663,1.251,
4.0,1.0884534636879837,1.1925,
4.0,1.0683520956821404,1.183,
4.0,1.0006408375172917,1.222,
4.0,1.1150431644832346,1.1145,
4.0,1.034750417303329,1.1584999999999999,
4.0,0.9912975142329365,1.1875,
4.0,1.0846083071148485,1.1045,
4.0,1.0424210176613014,1.124,
4.0,0.9393200073410473,1.207,
4.0,1.0408266970880802,1.129,
4.0,1.0698849837517486,1.095,
4.0,1.0388922822383366,1.1095,
4.0,0.9661252408193904,1.168,
4.0,1.0528824044119194,1.0995000000000001,
4.0,1.075776794497901,1.0705,
4.0,1.0292368962664946,1.0995000000000001,
4.0,0.9989330928023068,1.124,
4.0,1.0470385266212783,1.085,
4.0,1.0292224028012078,1.095,
4.0,1.010709047381517,1.1095,
4.0,1.040381440740129,1.085,
4.0,1.079978376576983,1.046,
4.0,1.029145012805507,1.08,
4.0,1.028660408375497,1.08,
4.0,1.0062895290450569,1.0995000000000001,
4.0,1.0214482725811285,1.09,
4.0,1.0499307977259793,1.0655000000000001,
4.0,1.0333330359038757,1.0755000000000001,
4.0,1.0489991271849766,1.0605,
4.0,1.0275772950519064,1.0755000000000001,
4.0,0.9783398232004767,1.1195,
4.0,1.0615013314602502,1.0555,
4.0,1.0480825728350998,1.0605,
4.0,1.0218570312320077,1.08,
4.0,0.9959241083469045,1.1045,
0.0,0.0,1.0655000000000001,
0.0,0.4374960000000001,0.5765,
0.0,0.5940914776000001,0.264,
0.0,0.31149780312456016,0.3275,
0.0,0.4398641273456326,0.098,
0.0,0.255865826663258,0.132,
0.0,0.3122446044603041,0.0,
0.0,0.2164167353514368,0.0,
0.0,0.14999843927208084,0.0,
0.0,0.10396391825947925,0.0,
0.0,0.07205739174564507,0.0,
0.0,0.04994297821890661,0.0,
0.0,0.034615478203524175,0.0,
0.0,0.023991987942862603,0.0,
0.0,0.016628846843198073,0.0,
0.0,0.011525453747020586,0.0,
0.0,0.007988291992059967,0.0,
0.0,0.005536685179696764,0.0,
0.0,0.003837476498047827,0.0,
0.0,0.0026597549607969492,0.0,
0.0,0.0018434761633283657,0.0,
0.0,0.0012777133288028903,0.0,
0.0,0.0008855831081932832,0.0,
0.0,0.0006137976522887646,0.0,
0.0,0.00042542315280134284,0.0,
0.0,0.0002948607872066107,0.0,
0.0,0.0002043680116129019,0.0,
0.0,0.0001416474688489023,0.0,
0.0,9.81758606591742e-05,0.0,
0.0,6.804568902287366e-05,0.0,
0.0,4.7162467061753734e-05,0.0,
0.0,3.268830592050151e-05,0.0,
0.0,2.26562648334996e-05,0.0,
0.0,1.5703057156098575e-05,0.0,
0.0,1.0883788914891922e-05,0.0,
0.0,7.543554096911592e-06,0.0,
0.0,5.228437344569424e-06,0.0,
0.0,3.623829923521068e-06,0.0,
0.0,2.5116765199924525e-06,0.0,
0.0,1.7408429960067689e-06,0.0,
0.0,1.2065782805322916e-06,0.0,
0.0,8.362794062369314e-07,0.0,
0.0,5.796252564628173e-07,0.0,
0.0,4.0173826525437866e-07,0.0,
0.0,2.7844479164780986e-07,0.0,
0.0,1.9299008509109704e-07,0.0,
0.0,1.3376142797663938e-07,0.0,
0.0,9.271004573060875e-08,0.0,
0.0,6.425733269588492e-08,0.0,
0.0,4.453675729151785e-08,0.0,
5.0,5.0,0.0,
5.0,1.6415399999999996,2.092,
5.0,0.6896303739999997,2.7665,
5.0,1.3988958122193995,2.165,
5.0,1.5463896874492657,1.9255,
5.0,1.425883692371086,1.906,
5.0,1.4269569871823995,1.8135000000000001,
5.0,1.3501158878161208,1.7985000000000002,
5.0,1.358932321845353,1.73,
5.0,1.3995609922710137,1.6375000000000002,
5.0,1.3501357237430396,1.6225,
5.0,1.2948990701263003,1.6275,
