yr,u,y,fs
0.0,0.0,0.0,10.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
4.0,4.344,0.0,
4.0,4.213144800000001,1.5979999999999999,
4.0,3.0006152457600006,3.4410000000000003,
4.0,3.049688007021313,3.3625,
4.0,3.085859701857394,3.3285,
4.0,3.1362951162953094,3.2940000000000005,
4.0,3.16657900764238,3.2895000000000003,
4.0,3.201877861610889,3.2795,
4.0,3.1902022002676245,3.3139999999999996,
4.0,3.2102080008785068,3.3040000000000003,
4.0,3.227800170382925,3.2990000000000004,
4.0,3.2086078118452637,3.3285,
4.0,3.2082212319164993,3.3285,
4.0,3.218736711883985,3.3185,
4.0,3.222441107631007,3.3185,
4.0,3.230629465120754,3.3139999999999996,
4.0,3.225059779315616,3.3234999999999997,
4.0,3.225479725326077,3.3234999999999997,
4.0,3.2046769812106,3.343,
4.0,3.2075052256548875,3.3335,
4.0,3.2209321071036356,3.3185,
4.0,3.2292846438507605,3.3139999999999996,
4.0,3.223861274599798,3.3234999999999997,
4.0,3.1978046179233397,3.348,
4.0,3.204214075493281,3.3335,
4.0,3.2283160340796115,3.309,
4.0,3.20930454957175,3.3335,
4.0,3.2225356645783436,3.3185,
4.0,3.2095367342722203,3.3335,
4.0,3.217312587583403,3.3234999999999997,
4.0,3.1973984280543286,3.343,
4.0,3.196131579082018,3.338,
4.0,3.207916063277895,3.3234999999999997,
4.0,3.2313782455932594,3.3040000000000003,
4.0,3.1825930924727137,3.3579999999999997,
4.0,3.1860075640116827,3.343,
4.0,3.2174740410472107,3.309,
4.0,3.2371091653812742,3.2990000000000004,
4.0,3.195726988187792,3.348,
4.0,3.192045491872961,3.343,
4.0,3.201678042357183,3.3285,
4.0,3.212905421348722,3.3185,
4.0,3.179777261505981,3.3529999999999998,
4.0,3.201841595454131,3.3234999999999997,
4.0,3.2151046798687215,3.3139999999999996,
4.0,3.226971090699004,3.309,
4.0,3.1766119360309526,3.3625,
4.0,3.177797307390785,3.348,
4.0,3.2075605603466677,3.3139999999999996,
4.0,3.204500771380951,3.3234999999999997,
0.0,0.0,3.348,
0.0,0.0,2.6195000000000004,
0.0,0.0,1.8965,
0.0,0.0,1.251,
0.0,0.04539569999999993,0.611,
0.0,0.38671034783999997,0.0,
0.0,0.34463626199500796,0.0,
0.0,0.3071398366899511,0.0,
0.0,0.2737230224580844,0.0,
0.0,0.24394195761464482,0.0,
0.0,0.21740107262617145,0.0,
0.0,0.193747835924444,0.0,
0.0,0.17266807137586448,0.0,
0.0,0.15388178521017043,0.0,
0.0,0.1371394469793039,0.0,
0.0,0.12221867514795562,0.0,
0.0,0.10892128329185805,0.0,
0.0,0.0970706476697039,0.0,
0.0,0.08650936120324011,0.0,
0.0,0.07709714270432758,0.0,
0.0,0.06870897357809674,0.0,
0.0,0.06123343725279982,0.0,
0.0,0.05457123927969519,0.0,
0.0,0.04863388844606436,0.0,
0.0,0.04334252138313255,0.0,
0.0,0.03862685505664773,0.0,
0.0,0.03442425322648446,0.0,
0.0,0.030678894475442944,0.0,
0.0,0.02734103075651475,0.0,
0.0,0.024366326610205942,0.0,
0.0,0.021715270275015533,0.0,
0.0,0.019352648869093846,0.0,
0.0,0.017247080672136435,0.0,
0.0,0.015370598295007991,0.0,
0.0,0.013698277200511122,0.0,
0.0,0.012207904641095512,0.0,
0.0,0.01087968461614432,0.0,
0.0,0.009695974929907817,0.0,
0.0,0.008641052857533848,0.0,
0.0,0.007700906306634165,0.0,
0.0,0.0068630477004723665,0.0,
0.0,0.006116348110660973,0.0,
0.0,0.005450889436221059,0.0,
0.0,0.004857832665560208,0.0,
0.0,0.004329300471547257,0.0,
0.0,0.003858272580242916,0.0,
0.0,0.0034384925235124864,0.0,
0.0,0.003064384536954328,0.0,
0.0,0.0027309794993336974,0.0,
0.0,0.002433848929806191,0.0,
5.0,5.0,0.0,
5.0,4.998330999999999,1.8915000000000002,
5.0,3.9613736372000004,3.832,
5.0,4.16895558547264,3.8024999999999998,
5.0,4.369271967773217,3.773,
5.0,4.531076277679491,3.773,
5.0,4.590025278667962,3.8514999999999997,
5.0,4.607768578348887,3.9245,
5.0,4.654090507024529,3.9345000000000003,
5.0,4.642395609860261,3.9884999999999997,
5.0,4.662574917507464,3.9884999999999997,
5.0,4.680558716482652,3.9884999999999997,
5.0,4.65966187812934,4.0225,
5.0,4.6494464157888675,4.0325,
