4.0,0.0
4.0,1.476
4.0,3.2455
4.0,3.529
4.0,3.6414999999999997
4.0,3.6755
4.0,3.705
4.0,3.7095000000000002
4.0,3.705
4.0,3.7195
4.0,3.7245
4.0,3.7
4.0,3.7095000000000002
4.0,3.7145
4.0,3.7145
4.0,3.7
4.0,3.7095000000000002
4.0,3.734
4.0,3.7195
4.0,3.695
4.0,3.7
4.0,3.7245
4.0,3.7145
4.0,3.695
4.0,3.729
4.0,3.734
4.0,3.7
4.0,3.7
4.0,3.7095000000000002
4.0,3.7245
4.0,3.705
4.0,3.705
4.0,3.729
4.0,3.7145
4.0,3.7095000000000002
4.0,3.7145
4.0,3.7245
4.0,3.7145
4.0,3.7095000000000002
4.0,3.7145
4.0,3.734
4.0,3.729
4.0,3.7
4.0,3.705
4.0,3.7195
4.0,3.7
4.0,3.7
4.0,3.729
4.0,3.734
4.0,3.7145
4.0,3.7
4.0,3.705
4.0,3.7145
4.0,3.705
4.0,3.705
4.0,3.7
4.0,3.729
4.0,3.7
4.0,3.7145
4.0,3.7195
4.0,3.7145
4.0,3.7145
4.0,3.7095000000000002
4.0,3.7195
4.0,3.734
4.0,3.705
4.0,3.7
4.0,3.7
4.0,3.705
4.0,3.7145
4.0,3.7145
4.0,3.7245
4.0,3.739
4.0,3.729
4.0,3.705
4.0,3.705
4.0,3.7245
4.0,3.7145
4.0,3.7095000000000002
4.0,3.7245
4.0,3.729
4.0,3.739
4.0,3.7
4.0,3.705
4.0,3.7145
4.0,3.729
4.0,3.7095000000000002
4.0,3.7145
4.0,3.7095000000000002
4.0,3.734
4.0,3.7245
4.0,3.69
4.0,3.7095000000000002
4.0,3.7195
4.0,3.7095000000000002
4.0,3.7095000000000002
4.0,3.7145
4.0,3.695
4.0,3.734
4.0,3.734
0.0,3.7145
0.0,3.0940000000000003
0.0,2.3215
0.0,1.515
0.0,0.8845000000000001
0.0,0.298
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.0,0.0
5.0,1.5105
5.0,3.744
5.0,4.1985
5.0,4.257000000000001
5.0,4.2715
5.0,4.295999999999999
5.0,4.2865
5.0,4.2915
5.0,4.2764999999999995
5.0,4.295999999999999
5.0,4.2915
5.0,4.267
5.0,4.295999999999999
5.0,4.295999999999999
5.0,4.2764999999999995
5.0,4.2915
5.0,4.2715
5.0,4.2764999999999995
5.0,4.295999999999999
5.0,4.2865
5.0,4.2715
5.0,4.281499999999999
5.0,4.295999999999999
5.0,4.2764999999999995
5.0,4.2865
5.0,4.295999999999999
5.0,4.281499999999999
5.0,4.295999999999999
5.0,4.2915
5.0,4.2764999999999995
5.0,4.2865
5.0,4.295999999999999
5.0,4.295999999999999
5.0,4.2715
5.0,4.2915
5.0,4.295999999999999
5.0,4.281499999999999
5.0,4.295999999999999
5.0,4.2915
5.0,4.2764999999999995
5.0,4.2865
5.0,4.295999999999999
5.0,4.281499999999999
5.0,4.281499999999999
5.0,4.2915
5.0,4.2865
5.0,4.281499999999999
5.0,4.2915
5.0,4.2715
5.0,4.2915
5.0,4.295999999999999
5.0,4.281499999999999
5.0,4.2865
5.0,4.301
5.0,4.2915
5.0,4.281499999999999
5.0,4.311
5.0,4.281499999999999
5.0,4.2764999999999995
5.0,4.306
5.0,4.281499999999999
5.0,4.2764999999999995
5.0,4.301
5.0,4.2764999999999995
5.0,4.281499999999999
5.0,4.301
5.0,4.301
5.0,4.2764999999999995
5.0,4.295999999999999
5.0,4.295999999999999
5.0,4.2715
5.0,4.295999999999999
5.0,4.2764999999999995
5.0,4.2764999999999995
5.0,4.2915
5.0,4.295999999999999
5.0,4.2764999999999995
5.0,4.301
5.0,4.2915
5.0,4.281499999999999
5.0,4.306
5.0,4.306
5.0,4.281499999999999
5.0,4.306
5.0,4.281499999999999
5.0,4.281499999999999
5.0,4.311
5.0,4.301
5.0,4.2764999999999995
5.0,4.301
5.0,4.301
5.0,4.2764999999999995
5.0,4.2915
5.0,4.306
5.0,4.281499999999999
5.0,4.295999999999999
5.0,4.2915
5.0,4.2865
5.0,4.301
1.0,4.2865
1.0,3.7
1.0,3.0305
1.0,2.395
1.0,1.9889999999999999
1.0,1.6470000000000002
1.0,1.5054999999999998
1.0,1.3195000000000001
1.0,1.222
1.0,1.217
1.0,1.129
1.0,1.09
1.0,1.085
1.0,1.08
1.0,1.08
1.0,1.09
1.0,1.1095
1.0,1.124
1.0,1.139
1.0,1.051
1.0,1.09
1.0,1.1584999999999999
1.0,1.134
1.0,1.0755000000000001
1.0,1.1095
1.0,1.129
1.0,1.124
1.0,1.08
1.0,1.08
1.0,1.1095
1.0,1.1095
1.0,1.0755000000000001
1.0,1.041
1.0,1.09
1.0,1.1095
1.0,1.046
1.0,1.041
1.0,1.0705
1.0,1.095
1.0,1.0755000000000001
1.0,1.0705
1.0,1.085
1.0,1.1435
1.0,1.1045
1.0,1.1145
1.0,1.09
1.0,1.124
1.0,1.1484999999999999
1.0,1.095
1.0,1.0705
1.0,1.046
1.0,1.139
1.0,1.1195
1.0,1.0605
1.0,1.1095
1.0,1.124
1.0,1.09
1.0,1.08
1.0,1.0605
1.0,1.0995000000000001
1.0,1.1095
1.0,1.1095
1.0,1.095
1.0,1.085
1.0,1.129
1.0,1.1484999999999999
1.0,1.1045
1.0,1.0755000000000001
1.0,1.1584999999999999
1.0,1.1435
1.0,1.1095
1.0,1.095
1.0,1.1095
1.0,1.124
1.0,1.09
1.0,1.0755000000000001
1.0,1.0755000000000001
1.0,1.0995000000000001
1.0,1.1095
1.0,1.046
1.0,1.0605
1.0,1.085
1.0,1.0755000000000001
1.0,1.051
1.0,1.046
1.0,1.085
1.0,1.129
1.0,1.1045
1.0,1.095
1.0,1.0995000000000001
1.0,1.1195
1.0,1.124
1.0,1.09
1.0,1.0705
1.0,1.0705
1.0,1.1435
1.0,1.1095
1.0,1.0555
1.0,1.129
1.0,1.134
2.0,1.08
2.0,1.6715
2.0,2.0675
2.0,2.2725
2.0,2.3165
2.0,2.4
2.0,2.4485
2.0,2.4290000000000003
2.0,2.4535
2.0,2.4925
2.0,2.4779999999999998
2.0,2.4485
2.0,2.4535
2.0,2.473
2.0,2.4779999999999998
2.0,2.473
2.0,2.4535
2.0,2.468
2.0,2.4585
2.0,2.4779999999999998
2.0,2.488
2.0,2.5024999999999995
2.0,2.4975
2.0,2.488
2.0,2.4585
2.0,2.468
2.0,2.4585
2.0,2.4779999999999998
2.0,2.4779999999999998
2.0,2.488
2.0,2.4925
2.0,2.473
2.0,2.4779999999999998
2.0,2.4779999999999998
2.0,2.468
2.0,2.4635000000000002
2.0,2.483
2.0,2.4975
2.0,2.5075
2.0,2.4925
2.0,2.4975
2.0,2.488
2.0,2.483
2.0,2.4635000000000002
2.0,2.473
2.0,2.4779999999999998
2.0,2.468
2.0,2.488
2.0,2.4925
2.0,2.488
2.0,2.4925
2.0,2.488
2.0,2.473
2.0,2.4635000000000002
2.0,2.4635000000000002
2.0,2.483
2.0,2.4635000000000002
2.0,2.5024999999999995
2.0,2.5024999999999995
2.0,2.5075
2.0,2.4925
2.0,2.488
2.0,2.473
2.0,2.483
2.0,2.468
2.0,2.4585
2.0,2.4585
2.0,2.483
2.0,2.483
2.0,2.4925
2.0,2.488
2.0,2.4925
2.0,2.468
2.0,2.468
2.0,2.473
2.0,2.468
2.0,2.468
2.0,2.468
2.0,2.5024999999999995
2.0,2.5075
2.0,2.5024999999999995
2.0,2.4925
2.0,2.5024999999999995
2.0,2.483
2.0,2.4975
2.0,2.4779999999999998
2.0,2.473
2.0,2.4585
2.0,2.4635000000000002
2.0,2.4779999999999998
2.0,2.488
2.0,2.488
2.0,2.4975
2.0,2.4925
2.0,2.488
2.0,2.4779999999999998
2.0,2.4779999999999998
2.0,2.4779999999999998
2.0,2.473
2.0,2.2725
